1.63756,30.36965,1.63827,0.01810
0.81036,8.24811,0.81106,0.01986
0.02754,3.61559,0.02753,0.25655
0.03291,2.37014,0.03270,0.14156
0.06548,1.53717,0.06542,0.04589
0.63336,5.68893,0.63375,0.01753
0.08536,0.47157,0.08523,0.01081
0.03719,1.56513,0.03722,0.08213
0.02564,1.85288,0.02568,0.14091
0.04249,0.24710,0.04259,0.01133
0.27937,2.58369,0.27945,0.01806
0.10755,1.97921,0.10770,0.03589
0.05354,0.29583,0.05360,0.01078
0.03827,1.57516,0.03814,0.08067
0.03069,0.91331,0.03067,0.05816
0.02636,0.76850,0.02618,0.05732
0.02393,0.39414,0.02396,0.03213
0.02351,0.92962,0.02358,0.07699
0.02645,0.80093,0.02650,0.05903
0.03793,3.08086,0.03805,0.15813
0.10875,1.47605,0.10887,0.02648
0.09882,0.89828,0.09882,0.01775
0.03397,1.47093,0.03410,0.08426
0.02181,1.15351,0.02182,0.10327
0.02399,0.52874,0.02396,0.04310
0.07132,0.71475,0.07125,0.01959
0.13450,1.95411,0.13458,0.02836
0.04691,0.66668,0.04691,0.02776
0.03204,1.55950,0.03209,0.09491
0.02572,0.22294,0.02561,0.01701
0.02200,1.98763,0.02198,0.17658
0.01953,1.15229,0.01969,0.11428
0.01792,3.27724,0.01789,0.35771
0.01666,2.21080,0.01669,0.25875
0.01561,0.61789,0.01557,0.07752
0.01457,1.21173,0.01467,0.16136
0.01386,1.05286,0.01389,0.14804
0.01326,2.71698,0.01331,0.39858
0.01274,1.33595,0.01274,0.20478
0.01220,0.64807,0.01230,0.10293
0.01176,0.92810,0.01181,0.15355
0.01130,0.90013,0.01141,0.15410
0.01101,1.95657,0.01094,0.34924
0.01069,2.61622,0.01066,0.47922
0.01046,1.97044,0.01045,0.36824
0.01012,1.74538,0.01013,0.33635
0.00989,1.30070,0.00984,0.25811
0.00963,1.14309,0.00961,0.23237
0.00943,0.92443,0.00930,0.19416
0.00925,1.54143,0.00920,0.32709
0.00901,2.14217,0.00899,0.46549
0.00880,2.77618,0.00891,0.60848
0.00875,2.98616,0.00855,0.68197
0.00849,0.87449,0.00850,0.20102
0.00832,1.09675,0.00826,0.25940
0.00824,0.34860,0.00818,0.08324
0.00810,1.04018,0.00807,0.25187
0.00787,2.12456,0.00811,0.51167
0.00778,2.13349,0.00778,0.53572
0.00755,1.06691,0.00774,0.26919
0.00757,1.59082,0.00754,0.41210
0.00748,2.22435,0.00751,0.57857
0.00738,2.68622,0.00732,0.71705
0.00729,0.92676,0.00735,0.24622
0.00718,0.93918,0.00710,0.25820
0.00706,1.42129,0.00714,0.38872
0.00695,0.99188,0.00697,0.27778
0.00695,0.38693,0.00688,0.10990
0.00695,0.86704,0.00682,0.24846
0.00667,1.29439,0.00664,0.38093
0.00673,2.00242,0.00682,0.57335
0.00664,2.18744,0.00655,0.65273
0.00659,1.16601,0.00656,0.34742
0.00643,1.92251,0.00649,0.57898
0.00646,0.91634,0.00643,0.27836
0.00637,0.61658,0.00633,0.19012
0.00635,0.50691,0.00639,0.15498
0.00625,2.27761,0.00626,0.71044
0.00614,1.85672,0.00596,0.60816
0.00613,1.67754,0.00603,0.54295
0.00611,1.12527,0.00612,0.35893
0.00608,1.54390,0.00600,0.50223
0.00606,1.40418,0.00598,0.45873
0.00589,1.48831,0.00596,0.48773
0.00598,0.54280,0.00598,0.17714
0.00586,0.29886,0.00587,0.09936
0.00584,0.93386,0.00574,0.31773
0.00578,1.01651,0.00583,0.34028
0.00574,1.56061,0.00575,0.53030
0.00557,1.75641,0.00563,0.60907
0.00567,2.18835,0.00565,0.75590
0.00564,1.35984,0.00554,0.47937
0.00553,0.72359,0.00545,0.25952
0.00547,2.98125,0.00558,1.04313
0.00554,1.24659,0.00551,0.44218
0.00540,1.93329,0.00535,0.70598
0.00545,1.27202,0.00547,0.45458
0.00540,1.64959,0.00536,0.60138
0.00538,0.82885,0.00555,0.29164
0.00537,2.70856,0.00534,0.99007
0.00548,2.46860,0.00536,0.90028
0.00525,2.49983,0.00538,0.90734
0.00524,0.76624,0.00531,0.28163
0.00534,1.15591,0.00532,0.42411
0.00538,0.52912,0.00531,0.19479
0.00525,2.08307,0.00540,0.75379
0.00522,0.74855,0.00511,0.28627
0.00520,0.49373,0.00530,0.18203
0.00514,1.24589,0.00517,0.47042
0.00515,0.83227,0.00516,0.31490
0.00517,1.81977,0.00522,0.68033
0.00505,1.92907,0.00509,0.74084
0.00508,0.81373,0.00505,0.31502
0.00509,3.30211,0.00524,1.22984
0.00507,1.20070,0.00498,0.47129
0.00494,0.32331,0.00491,0.12864
0.00503,0.91844,0.00494,0.36281
0.00497,1.41360,0.00501,0.55100
0.00503,1.54976,0.00497,0.60884
0.00489,0.81989,0.00501,0.31972
0.00492,1.06170,0.00495,0.41880
0.00489,1.33709,0.00501,0.52108
0.00491,1.30262,0.00495,0.51420
0.00491,1.47634,0.00490,0.58889
0.00481,0.82245,0.00491,0.32710
0.00482,1.34605,0.00495,0.53141
0.00488,0.60395,0.00491,0.24037
0.00474,1.65119,0.00476,0.67743
0.00482,2.30020,0.00464,0.96802
0.00476,1.15142,0.00485,0.46394
0.00474,0.38828,0.00460,0.16485
0.00477,1.37292,0.00481,0.55765
0.00478,0.99357,0.00471,0.41160
0.00484,0.71340,0.00480,0.29040
0.00476,2.49769,0.00463,1.05345
0.00474,1.77472,0.00472,0.73514
0.00474,2.28205,0.00483,0.92279
0.00484,0.38486,0.00471,0.15953
0.00474,0.80404,0.00470,0.33437
0.00474,0.34356,0.00465,0.14416
0.00468,2.63939,0.00466,1.10606
0.00470,1.74977,0.00462,0.73970
0.00465,0.80016,0.00462,0.33806
0.00463,1.90967,0.00460,0.81111
0.00459,1.06805,0.00463,0.45055
0.00454,1.68357,0.00476,0.69144
0.00452,1.77223,0.00450,0.76979
0.00454,2.10127,0.00461,0.89022
0.00451,1.42031,0.00467,0.59404
0.00448,1.37754,0.00459,0.58635
0.00453,0.06873,0.00459,0.02923
0.00459,1.15401,0.00454,0.49654
0.00446,0.89764,0.00455,0.38548
0.00456,1.99007,0.00450,0.86417
0.00448,1.64757,0.00442,0.72794
0.00455,1.43364,0.00449,0.62347
0.00449,2.51608,0.00462,1.06463
0.00450,1.19942,0.00450,0.52076
0.00446,1.72463,0.00450,0.74797
0.00445,1.41980,0.00454,0.61098
0.00449,0.88505,0.00442,0.39137
0.00455,2.64976,0.00448,1.15581
0.00435,0.93070,0.00441,0.41210
0.00449,1.05475,0.00450,0.45769
0.00447,1.10245,0.00429,0.50153
0.00444,1.40823,0.00453,0.60733
0.00443,1.63212,0.00445,0.71708
0.00444,0.63053,0.00433,0.28467
0.00445,0.80868,0.00456,0.34667
0.00442,1.38423,0.00451,0.59983
0.00447,2.01589,0.00438,0.89866
0.00451,2.24148,0.00435,1.00664
0.00447,1.36544,0.00444,0.60009
0.00446,1.72654,0.00446,0.75578
0.00443,2.24270,0.00436,1.00472
0.00438,1.93278,0.00441,0.85536
0.00439,1.66615,0.00441,0.73722
0.00434,1.33684,0.00430,0.60668
0.00430,1.53749,0.00434,0.69139
0.00434,1.47552,0.00441,0.65355
0.00431,1.24525,0.00432,0.56343
0.00438,2.30377,0.00432,1.04173
0.00419,1.32062,0.00440,0.58567
0.00436,1.08524,0.00432,0.49054
0.00440,1.69707,0.00423,0.78393
0.00427,1.11623,0.00439,0.49642
0.00429,1.58761,0.00429,0.72201
0.00429,2.37799,0.00438,1.06023
0.00439,2.27893,0.00425,1.04739
0.00436,0.33813,0.00435,0.15175
0.00433,0.94688,0.00435,0.42509
0.00434,0.56102,0.00440,0.24928
0.00426,3.44930,0.00445,1.51390
0.00434,1.71414,0.00425,0.78827
0.00428,1.74923,0.00440,0.77698
0.00431,1.43713,0.00425,0.66070
0.00425,0.38081,0.00432,0.17212
0.00428,0.65878,0.00420,0.30614
0.00428,1.33678,0.00425,0.61478
0.00427,1.63090,0.00434,0.73345
0.00427,0.24781,0.00417,0.11604
0.00418,2.31695,0.00426,1.06341
0.00424,0.39454,0.00414,0.18623
0.00425,0.88981,0.00427,0.40744
0.00430,0.59332,0.00420,0.27618
0.00431,0.55416,0.00431,0.25131
0.00413,1.95326,0.00424,0.89945
0.00426,1.20510,0.00428,0.54983
0.00427,2.18023,0.00420,1.01424
0.00419,0.60191,0.00425,0.27684
0.00418,0.38568,0.00426,0.17698
0.00416,2.39072,0.00416,1.12154
0.00413,3.44405,0.00418,1.60781
0.00427,1.94362,0.00426,0.89134
0.00422,0.79876,0.00429,0.36339
0.00414,0.72491,0.00422,0.33550
0.00418,2.04326,0.00412,0.96783
0.00421,0.75997,0.00423,0.35061
0.00421,1.43691,0.00430,0.65333
0.00415,2.11247,0.00421,0.98099
0.00420,0.28852,0.00417,0.13522
0.00417,0.52713,0.00418,0.24623
0.00428,2.77351,0.00411,1.31676
0.00428,0.26215,0.00421,0.12176
0.00420,1.18790,0.00419,0.55367
0.00422,1.44660,0.00419,0.67408
0.00438,1.52641,0.00427,0.69800
0.00427,2.73064,0.00406,1.31363
0.00418,2.42653,0.00419,1.13002
0.00420,1.30586,0.00407,0.62655
0.00417,1.30640,0.00418,0.60970
0.00422,0.53353,0.00425,0.24503
0.00421,2.45669,0.00431,1.11382
0.00416,1.86595,0.00422,0.86286
0.00413,1.89295,0.00417,0.88697
0.00413,0.76099,0.00412,0.36046
0.00417,2.06409,0.00417,0.96727
0.00414,0.89885,0.00420,0.41791
0.00409,0.41403,0.00414,0.19555
0.00413,1.07577,0.00419,0.50194
0.00406,0.72857,0.00420,0.33900
0.00416,0.84640,0.00419,0.39458
0.00413,0.62342,0.00413,0.29474
0.00405,0.30592,0.00407,0.14678
0.00418,1.75387,0.00404,0.84843
0.00408,0.65329,0.00410,0.31140
0.00413,2.11958,0.00409,1.01105
0.00409,2.44874,0.00408,1.17138
0.00407,1.74044,0.00416,0.81738
0.00416,0.87681,0.00405,0.42297
0.00417,0.37454,0.00419,0.17449
0.00418,1.81375,0.00402,0.88183
0.00411,2.17562,0.00409,1.03968
0.00408,1.27621,0.00403,0.61853
0.00413,0.50925,0.00411,0.24182
0.00410,2.88857,0.00418,1.35114
0.00412,1.09620,0.00417,0.51393
0.00412,1.49020,0.00414,0.70311
0.00413,0.80393,0.00416,0.37750
0.00409,2.29586,0.00426,1.05201
0.00412,1.88365,0.00406,0.90716
0.00414,0.87227,0.00414,0.41141
0.00399,0.76920,0.00403,0.37312
0.00405,1.61398,0.00407,0.77479
0.00422,1.96070,0.00415,0.92356
0.00413,0.69012,0.00407,0.33079
0.00401,2.32767,0.00414,1.09808
0.00399,1.69180,0.00405,0.81498
0.00407,0.95682,0.00398,0.46938
0.00402,0.51964,0.00390,0.26021
0.00402,0.92706,0.00406,0.44613
0.00405,0.49502,0.00413,0.23417
0.00398,1.96255,0.00410,0.93479
0.00403,1.55945,0.00419,0.72733
0.00411,1.64747,0.00409,0.78694
0.00401,1.45851,0.00410,0.69437
0.00407,0.92383,0.00393,0.45934
0.00407,0.99016,0.00412,0.46931
0.00405,1.17021,0.00418,0.54693
0.00406,3.05261,0.00403,1.47799
0.00418,1.22584,0.00412,0.58133
0.00416,2.19125,0.00408,1.04799
0.00406,0.62692,0.00408,0.30019
0.00412,1.17848,0.00409,0.56338
0.00416,0.71513,0.00419,0.33360
0.00405,1.53590,0.00398,0.75409
0.00408,2.97671,0.00396,1.46798
0.00404,0.38080,0.00410,0.18137
0.00414,0.82865,0.00402,0.40269
0.00412,0.17871,0.00404,0.08649
0.00399,2.57006,0.00407,1.23480
0.00397,1.01294,0.00405,0.48792
0.00410,0.76313,0.00399,0.37352
0.00409,1.91112,0.00399,0.93487
0.00406,2.66219,0.00394,1.31961
0.00401,1.75849,0.00409,0.83989
0.00411,0.55177,0.00409,0.26336
0.00405,1.02854,0.00400,0.50279
0.00394,1.92323,0.00410,0.91676
0.00405,0.85024,0.00406,0.40950
0.00398,1.05462,0.00410,0.50237
0.00399,0.92984,0.00401,0.45240
0.00404,0.85050,0.00397,0.41888
0.00400,0.32909,0.00399,0.16094
0.00404,0.75647,0.00408,0.36185
0.00401,0.31474,0.00403,0.15260
0.00395,2.43429,0.00418,1.13763
0.00394,1.74530,0.00393,0.86638
0.00396,1.45245,0.00414,0.68482
0.00407,1.16897,0.00397,0.57534
0.00400,2.03121,0.00393,1.01018
0.00406,0.75690,0.00397,0.37227
0.00409,0.45255,0.00404,0.21874
0.00416,0.79020,0.00398,0.38771
0.00400,2.48763,0.00396,1.22670
0.00405,0.36492,0.00397,0.17974
0.00404,1.96816,0.00387,0.99279
0.00407,1.04694,0.00395,0.51749
0.00410,2.49086,0.00409,1.19007
0.00404,1.18406,0.00407,0.56822
0.00413,1.74349,0.00398,0.85479
0.00407,1.52283,0.00401,0.74104
0.00400,0.52632,0.00402,0.25588
0.00405,1.77260,0.00403,0.85965
0.00393,1.85411,0.00412,0.87827
0.00405,2.03735,0.00402,0.99014
0.00402,0.84523,0.00395,0.41813
0.00402,2.31105,0.00393,1.14825
0.00395,1.46707,0.00405,0.70724
0.00390,1.22049,0.00400,0.59537
0.00405,1.04291,0.00407,0.50106
0.00399,2.12295,0.00407,1.01898
0.00393,0.49418,0.00397,0.24300
0.00403,1.46047,0.00406,0.70338
0.00408,1.13137,0.00400,0.55308
0.00403,0.87080,0.00385,0.44132
0.00393,2.16060,0.00387,1.08931
0.00401,1.36842,0.00402,0.66499
0.00395,2.09662,0.00397,1.03042
0.00393,2.14314,0.00397,1.05486
0.00397,1.27480,0.00402,0.61891
0.00403,0.40433,0.00408,0.19365
0.00402,0.73178,0.00396,0.36049
0.00404,1.23424,0.00416,0.57940
0.00405,1.32035,0.00393,0.65567
0.00403,1.53137,0.00415,0.72145
0.00400,1.45134,0.00401,0.70617
0.00407,1.38071,0.00406,0.66449
0.00406,1.31330,0.00395,0.64927
0.00409,1.46397,0.00393,0.72679
0.00407,2.55423,0.00408,1.22217
0.00401,0.65617,0.00401,0.31983
0.00399,1.23095,0.00399,0.60309
0.00399,0.99584,0.00400,0.48628
0.00407,0.63479,0.00386,0.32110
0.00397,2.32786,0.00390,1.16613
0.00393,1.98153,0.00405,0.95530
0.00399,1.38060,0.00400,0.67460
0.00398,0.23332,0.00397,0.11479
0.00391,0.61586,0.00394,0.30532
0.00389,0.72751,0.00387,0.36760
0.00396,1.74811,0.00391,0.87305
0.00397,0.70666,0.00398,0.34706
0.00394,2.33311,0.00399,1.14066
0.00396,0.88941,0.00394,0.44050
0.00400,1.11650,0.00393,0.55438
0.00394,0.77751,0.00403,0.37674
0.00395,1.10204,0.00399,0.53966
0.00404,1.85479,0.00404,0.89769
0.00399,0.59023,0.00401,0.28721
0.00405,2.85443,0.00397,1.40378
0.00394,1.43551,0.00407,0.68898
0.00407,1.78688,0.00397,0.87944
0.00407,1.04404,0.00388,0.52516
0.00400,1.24118,0.00396,0.61150
0.00395,0.84171,0.00397,0.41443
0.00399,1.43642,0.00396,0.70904
0.00399,1.37433,0.00393,0.68366
0.00404,0.69854,0.00401,0.34059
0.00393,2.29892,0.00392,1.14550
0.00410,1.65927,0.00401,0.80912
0.00400,1.00282,0.00398,0.49252
0.00401,1.51721,0.00396,0.74816
0.00399,2.18526,0.00396,1.07869
0.00400,1.53096,0.00409,0.73129
0.00398,1.20764,0.00398,0.59240
0.00405,0.50667,0.00394,0.25142
0.00397,0.94129,0.00404,0.45517
0.00397,0.79325,0.00404,0.38395
0.00396,1.86495,0.00398,0.91463
0.00404,1.57991,0.00395,0.78099
0.00386,0.73226,0.00401,0.35691
0.00394,2.03729,0.00406,0.98076
0.00393,2.23604,0.00405,1.07814
0.00395,0.88891,0.00390,0.44477
0.00384,2.84996,0.00406,1.37207
0.00408,1.09800,0.00395,0.54311
0.00400,1.99330,0.00401,0.97043
0.00395,1.41648,0.00393,0.70331
0.00399,2.47854,0.00390,1.24127
0.00409,2.07487,0.00391,1.03580
0.00399,0.32648,0.00385,0.16552
0.00412,2.55195,0.00385,1.29505
0.00397,1.79049,0.00397,0.88177
0.00409,1.07542,0.00383,0.54851
0.00402,0.81860,0.00396,0.40349
0.00409,1.64645,0.00403,0.79861
0.00399,0.71044,0.00396,0.35031
0.00396,0.58797,0.00399,0.28799
0.00397,0.71669,0.00395,0.35429
0.00408,0.50495,0.00399,0.24710
0.00395,1.79278,0.00404,0.86638
0.00400,1.34829,0.00412,0.63958
0.00394,2.44023,0.00411,1.15973
0.00402,0.34218,0.00404,0.16544
0.00392,0.80330,0.00396,0.39658
0.00391,0.64339,0.00390,0.32206
0.00386,1.37438,0.00392,0.68394
0.00401,1.24197,0.00394,0.61540
0.00399,1.48008,0.00409,0.70703
0.00401,2.77242,0.00393,1.37889
0.00394,0.39713,0.00392,0.19780
0.00396,1.60421,0.00387,0.80926
0.00385,1.35991,0.00392,0.67689
0.00396,2.83548,0.00398,1.39034
0.00390,0.68655,0.00388,0.34579
0.00391,0.48581,0.00400,0.23741
0.00392,1.45297,0.00395,0.71808
0.00395,1.70515,0.00402,0.82850
0.00390,1.85499,0.00387,0.93518
0.00397,1.11847,0.00403,0.54149
0.00404,0.89355,0.00398,0.43851
0.00396,1.64496,0.00404,0.79572
0.00394,1.69194,0.00402,0.82198
0.00416,2.15017,0.00400,1.05025
0.00401,1.90653,0.00399,0.93245
0.00401,1.32435,0.00411,0.62960
0.00394,1.27364,0.00399,0.62415
0.00410,1.63051,0.00400,0.79596
0.00399,0.73601,0.00402,0.35733
0.00396,1.74154,0.00388,0.87624
0.00401,2.53406,0.00388,1.27704
0.00401,0.79047,0.00400,0.38615
0.00403,1.51457,0.00388,0.76147
0.00391,0.24773,0.00390,0.12417
0.00385,1.78506,0.00407,0.85670
0.00397,0.53126,0.00395,0.26244
0.00389,0.90379,0.00398,0.44308
0.00393,3.01046,0.00395,1.48939
0.00392,1.57232,0.00400,0.76735
0.00392,1.40387,0.00389,0.70568
0.00401,1.85947,0.00385,0.94274
0.00392,1.31737,0.00403,0.63782
0.00400,1.83512,0.00399,0.89911
0.00397,1.30736,0.00391,0.65236
0.00391,0.98027,0.00400,0.47831
0.00392,2.26156,0.00410,1.07658
0.00394,1.65874,0.00396,0.81850
0.00403,0.70030,0.00401,0.34136
0.00386,2.82927,0.00405,1.36570
0.00405,1.59558,0.00399,0.78038
0.00390,1.55564,0.00414,0.73418
0.00396,0.63210,0.00389,0.31711
0.00398,0.77447,0.00398,0.37965
0.00396,1.63729,0.00392,0.81505
0.00402,1.27353,0.00387,0.64283
0.00403,0.18414,0.00391,0.09208
0.00408,0.28827,0.00390,0.14440
0.00393,2.25291,0.00399,1.10412
0.00397,2.05511,0.00385,1.04202
0.00404,1.82075,0.00390,0.91205
0.00395,1.56036,0.00406,0.74971
0.00397,2.55880,0.00379,1.31766
0.00405,1.07290,0.00413,0.50728
0.00395,1.54085,0.00394,0.76467
0.00402,3.58333,0.00384,1.82440
0.00392,0.74560,0.00393,0.37047
0.00395,1.71931,0.00398,0.84340
0.00388,0.73408,0.00392,0.36591
0.00385,0.96383,0.00404,0.46595
0.00392,1.77850,0.00409,0.84878
0.00396,1.24583,0.00406,0.59866
0.00394,0.51387,0.00403,0.24916
0.00391,0.44616,0.00395,0.22042
0.00393,0.55210,0.00388,0.27764
0.00393,1.57370,0.00392,0.78448
0.00391,2.18997,0.00394,1.08535
0.00392,1.60518,0.00394,0.79525
0.00388,0.41828,0.00398,0.20502
0.00400,0.20061,0.00382,0.10246
0.00397,2.66939,0.00373,1.39754
0.00400,3.00859,0.00400,1.46846
0.00390,1.14858,0.00399,0.56166
0.00398,1.90522,0.00385,0.96721
0.00403,2.56221,0.00389,1.28690
0.00402,0.38353,0.00394,0.19000
0.00400,0.41878,0.00396,0.20653
0.00406,2.31559,0.00395,1.14511
0.00398,1.62352,0.00400,0.79257
0.00399,1.91579,0.00399,0.93670
0.00390,1.08991,0.00384,0.55386
0.00401,1.58875,0.00398,0.77882
0.00399,2.13027,0.00401,1.03650
0.00398,2.01020,0.00392,1.00158
0.00397,1.32058,0.00413,0.62443
0.00401,1.43526,0.00407,0.68798
0.00391,0.88716,0.00398,0.43559
0.00393,1.81532,0.00395,0.89757
0.00382,3.23896,0.00408,1.55089
0.00396,0.32107,0.00389,0.16108
0.00390,0.57404,0.00397,0.28211
0.00000,0.00000,0.00000,0.00000
