1676.85669,-1.97150,31098.47266,-52.81348,1677.58508,-1.95862,18.53765,-0.00984
41.41268,-412.83051,1224.32751,-4041.66357,41.45723,-413.18829,9.97850,1.96193
12.89359,5.70409,-184.88040,1841.92480,12.85858,5.76798,41.52246,124.61903
15.22312,-7.22173,-1118.26953,471.25159,15.15992,-7.10718,-72.42097,-2.86658
21.12480,-26.03220,-778.68286,114.32735,21.15311,-25.97083,-17.32782,-15.86956
119.85458,-301.31894,766.25928,-2810.13599,119.96835,-301.48605,8.91991,-1.00783
-4.12487,43.50952,199.05649,-136.64554,-4.18122,43.43644,-3.55408,-4.24059
5.55381,18.21234,-779.25439,186.86943,5.46848,18.25493,-2.34079,41.98614
11.15184,6.92571,-421.86118,849.71643,11.11527,7.02571,7.40709,71.76402
20.61403,-6.95334,63.07455,109.67335,20.67302,-6.94156,1.14105,5.68829
99.13937,-103.10720,1275.93530,-349.16312,99.17168,-103.13488,7.94006,4.73657
-26.73665,48.14107,-57.38489,1011.72717,-26.79170,48.19571,16.54213,-8.00500
-8.89771,25.92915,151.23814,-8.31054,-8.90459,25.95783,-2.07467,-5.11460
-3.53636,19.27202,-489.96893,-640.58356,-3.53553,19.20388,-27.72017,30.61748
-0.49756,15.70557,-111.71281,454.07373,-0.49415,15.69572,29.12500,6.20046
1.79355,13.37697,-386.87994,71.71433,1.77213,13.28900,1.48778,29.31119
3.97190,11.59279,25.55731,200.17668,3.97410,11.60575,16.11282,3.31530
6.50897,10.12527,422.81982,218.55211,6.55064,10.14360,34.20114,-19.59664
10.35526,8.72760,311.58691,-266.60248,10.38191,8.73678,4.91876,-29.81884
18.24638,6.64837,1208.34192,-1013.95660,18.31960,6.63180,40.60181,-70.04626
55.67576,-0.82511,687.29517,-314.27435,55.73570,-0.85990,12.41537,-5.44711
-47.05465,18.59864,-378.08371,261.87589,-47.06734,18.56646,8.85042,-2.07267
-12.53939,12.05566,-657.47217,367.30194,-12.58821,12.09529,41.73468,10.92220
-3.03775,10.74456,-343.82431,-480.20001,-3.01079,10.75638,-33.10258,41.23034
5.94712,10.74483,-269.53076,-25.28238,5.96047,10.72235,-12.47619,18.20188
33.62569,14.23666,354.35455,-91.40119,33.61247,14.17262,7.97749,-6.08295
-68.81325,-2.69264,-809.01929,588.63843,-68.85417,-2.66446,11.40185,-8.99028
-23.69724,3.90073,-231.54895,-250.79253,-23.69875,3.90275,7.81580,11.86964
-15.69068,4.79055,-785.95618,-140.77213,-15.72219,4.77234,43.28430,22.09232
-12.21077,4.92625,-67.39041,92.12573,-12.18212,4.84412,7.37319,-4.63048
-10.09508,4.99723,-385.46628,-941.83881,-10.14439,4.87742,-5.39413,90.24984
-8.74061,4.86181,-65.62587,-586.31091,-8.81980,4.88568,-22.48425,54.02161
-7.89072,4.68299,1257.09338,-1111.40759,-7.89969,4.64023,-179.75230,35.10466
-7.18964,4.59079,-794.59387,806.15228,-7.15889,4.66404,129.42395,-28.28843
-6.57516,4.54467,239.25369,-206.98346,-6.56955,4.51405,-39.44437,4.40359
-6.03724,4.37989,-496.73886,-371.69000,-6.09037,4.39310,24.69243,78.84019
-5.70499,4.21772,-287.93024,455.72916,-5.67419,4.28748,70.93270,-26.71860
-5.39951,4.11132,139.28595,1384.10193,-5.35961,4.21217,109.39954,-172.26865
-5.09966,4.06959,683.82379,15.83559,-5.09312,4.07681,-80.31525,-67.39793
-4.87401,3.90417,-80.79127,321.82516,-4.88604,3.97068,42.19543,-31.57583
-4.63284,3.84194,464.95071,98.09613,-4.66072,3.84847,-48.98264,-61.49363
-4.44522,3.70237,-163.33905,430.95105,-4.44434,3.79035,69.15191,-37.99012
-4.30428,3.64214,-391.45215,-922.11377,-4.27765,3.61766,-52.93489,170.79778
-4.19543,3.51355,776.49194,1091.48376,-4.10649,3.59740,24.75642,-244.10762
-4.04652,3.51182,-617.74213,797.62592,-4.02786,3.52268,185.03032,-36.20384
-3.90724,3.40457,5.47028,-893.61700,-3.90061,3.42228,-114.36733,128.75409
-3.81347,3.33193,480.01624,-461.60925,-3.76934,3.34466,-132.04625,5.29536
-3.73332,3.22109,-489.44620,320.89194,-3.68593,3.25770,117.75153,17.01269
-3.62546,3.18858,-355.32043,-312.68109,-3.59559,3.12106,13.30834,98.51434
-3.54340,3.14012,38.59712,-788.26624,-3.58019,3.06438,-114.99062,121.75085
-3.43289,3.08095,-1029.88257,-377.21536,-3.46912,3.02376,114.84490,208.83675
-3.39141,2.96573,-967.82721,1041.01001,-3.41967,3.02028,310.03613,-30.59169
-3.32627,3.00420,-11.83867,-1528.86804,-3.29084,2.88853,-228.29837,264.19437
-3.25029,2.88330,-282.53989,-347.33765,-3.31216,2.82023,-2.31225,102.89867
-3.16759,2.84573,-183.55753,-530.68732,-3.17643,2.79034,-50.22123,122.95325
-3.18531,2.76403,35.64804,-174.88480,-3.14379,2.76653,-33.97908,25.72712
-3.12935,2.71995,-444.40781,293.48990,-3.12125,2.70434,127.86395,16.75537
-3.02158,2.66385,-914.42737,589.13538,-3.14787,2.70774,259.48260,36.04808
-2.99859,2.61960,-235.95937,-1066.55505,-3.03378,2.57999,-128.36247,242.39758
-2.91017,2.54581,-495.18005,-230.63385,-2.98276,2.60990,55.70713,126.06572
-2.92983,2.54098,-292.59967,-760.13080,-2.92259,2.52194,-71.25703,198.59924
-2.90473,2.49727,-695.08435,-902.15302,-2.94602,2.47013,-12.22539,295.97678
-2.87290,2.45462,-429.60001,-1306.53040,-2.90540,2.36494,-131.22890,342.87225
-2.88328,2.37399,409.62881,-239.48544,-2.86626,2.43964,-124.11417,-22.08743
-2.80183,2.37742,412.36859,-247.33968,-2.78323,2.34186,-130.52649,-20.95937
-2.78492,2.30092,-696.80151,-209.80009,-2.84843,2.29246,112.48692,164.18581
-2.77673,2.22664,95.07129,498.86215,-2.75613,2.27016,68.27258,-124.76615
-2.77904,2.22527,-96.18921,-173.18933,-2.73262,2.21985,-9.81100,55.40858
-2.73228,2.27725,-397.09375,-198.45294,-2.69147,2.22107,51.57096,116.29175
-2.66111,2.14078,638.72198,176.75980,-2.66469,2.10852,-115.12614,-157.43147
-2.69216,2.15088,-920.70660,451.01831,-2.71248,2.20003,286.09122,65.76682
-2.67289,2.09687,1117.32861,-76.87834,-2.58314,2.13494,-271.61066,-194.72221
-2.63679,2.10364,-542.73376,-248.69086,-2.61769,2.10037,79.75646,158.99860
-2.55915,2.06805,-942.42072,-284.14410,-2.63334,2.02268,172.95767,240.75182
-2.62099,2.01616,-468.63565,22.26326,-2.61015,2.00593,116.99828,81.38488
-2.58988,1.98155,259.29575,180.06746,-2.58205,1.96240,-30.05807,-92.58268
-2.56397,1.99654,-154.38057,-208.63261,-2.60008,1.98430,-1.17659,79.34288
-2.56355,1.91944,857.14026,790.68774,-2.55180,1.94067,-63.51364,-358.15811
-2.50220,1.90602,722.05975,-618.34467,-2.43072,1.84733,-310.84723,18.14576
-2.53555,1.85094,202.33087,-834.72839,-2.49717,1.81943,-212.02037,179.79286
-2.52413,1.85029,-357.43152,451.86316,-2.51831,1.86736,177.42688,-47.86692
-2.46227,1.90198,-637.52203,-467.35193,-2.48332,1.81194,77.92118,245.05132
-2.46768,1.87674,605.81207,-387.12955,-2.47283,1.80417,-234.42216,-14.48026
-2.44003,1.77551,-761.58606,-25.61284,-2.47766,1.78122,197.74667,152.50008
-2.48010,1.79492,-98.18974,259.99066,-2.46035,1.82665,76.30392,-49.02134
-2.43283,1.75781,-151.94279,18.08572,-2.44282,1.75479,44.53637,24.58887
-2.41658,1.75760,-230.10330,-419.12823,-2.38897,1.71217,-19.43686,161.51280
-2.41147,1.71913,-283.68945,436.34155,-2.45674,1.69958,161.19740,-66.09301
-2.40999,1.68407,732.52747,319.15271,-2.39281,1.71317,-139.25739,-233.08360
-2.34255,1.62591,-721.81488,536.36865,-2.35981,1.65750,311.73318,-8.33589
