1.63910,41.66021,1.64190,0.04956
0.02858,2.53673,0.02891,0.34275
0.03384,1.73066,0.03436,0.19672
0.04730,1.87746,0.04741,0.15468
0.08675,1.21368,0.08663,0.05473
0.79350,2.49373,0.79443,0.01226
0.10759,2.98589,0.10765,0.10835
0.05075,0.89998,0.05060,0.06948
0.03354,1.67869,0.03331,0.19686
0.02502,1.43620,0.02523,0.22239
0.02049,2.33137,0.02055,0.44312
0.01780,2.43418,0.01800,0.52814
0.01659,2.76222,0.01637,0.65916
0.01557,2.98297,0.01562,0.74620
0.01539,1.49796,0.01549,0.37765
0.01579,3.10487,0.01610,0.75352
0.01711,0.76347,0.01717,0.17366
0.01883,0.85812,0.01907,0.17577
0.02134,2.17283,0.02148,0.39511
0.02499,1.40424,0.02516,0.21799
0.03033,3.64684,0.03013,0.47283
0.03742,1.78281,0.03779,0.18429
0.04928,1.00856,0.04961,0.07941
0.07010,1.44275,0.07041,0.08004
0.11745,1.03651,0.11756,0.03444
0.32209,1.89041,0.32251,0.02290
0.49657,3.44374,0.49761,0.02703
0.14634,0.94834,0.14624,0.02533
0.08765,0.29263,0.08766,0.01304
0.06373,0.38695,0.06363,0.02376
0.05044,2.51333,0.05061,0.19400
0.04172,2.51887,0.04247,0.23169
0.03651,2.98661,0.03686,0.31653
0.03260,2.37861,0.03259,0.28512
0.02954,0.62604,0.02970,0.08234
0.02699,0.96440,0.02727,0.13815
0.02502,1.99386,0.02568,0.30325
0.02381,1.46729,0.02398,0.23897
0.02292,3.76929,0.02279,0.64604
0.02121,3.84072,0.02182,0.68767
0.02088,0.43048,0.02115,0.07951
0.02049,0.87240,0.02072,0.16445
0.02026,1.84753,0.02037,0.35423
0.02017,3.44251,0.02019,0.66593
0.02052,0.62973,0.02050,0.11998
0.02119,1.54908,0.02103,0.28774
0.02218,1.84504,0.02228,0.32354
0.02400,1.33914,0.02416,0.21648
0.02789,2.19295,0.02789,0.30718
0.03580,1.23677,0.03589,0.13461
0.05809,1.23622,0.05804,0.08320
0.31073,3.14946,0.31042,0.03963
0.07020,2.08547,0.07024,0.11597
0.02873,3.62739,0.02900,0.48865
0.01739,2.42782,0.01771,0.53555
0.01300,1.56685,0.01303,0.46985
0.01070,1.14701,0.01062,0.42204
0.00917,1.89844,0.00905,0.81898
0.00829,1.77352,0.00836,0.82872
0.00759,1.61508,0.00780,0.80933
0.00766,1.84122,0.00736,0.97772
0.00737,2.30792,0.00711,1.26794
0.00655,2.69070,0.00699,1.50314
0.00692,0.47469,0.00690,0.26881
0.00668,1.59340,0.00676,0.92056
0.00684,1.09110,0.00662,0.64341
0.00679,2.85591,0.00668,1.67043
0.00661,0.68745,0.00665,0.40401
0.00667,0.35455,0.00653,0.21222
0.00655,1.02603,0.00645,0.62149
0.00668,0.87258,0.00659,0.51729
0.00661,2.32697,0.00640,1.42041
0.00628,1.16905,0.00640,0.71357
0.00634,0.71416,0.00638,0.43708
0.00653,2.35601,0.00639,1.43982
0.00658,2.84189,0.00634,1.75080
0.00627,1.76393,0.00634,1.08702
0.00647,0.86286,0.00630,0.53538
0.00606,0.56770,0.00643,0.34477
0.00599,0.71932,0.00633,0.44369
0.00613,1.91334,0.00637,1.17370
0.00635,0.84809,0.00630,0.52617
0.00625,2.12106,0.00638,1.29936
0.00627,1.35802,0.00646,0.82166
0.00652,0.92403,0.00655,0.55094
0.00638,0.68441,0.00661,0.40431
0.00658,1.79153,0.00660,1.06063
0.00648,2.30130,0.00670,1.34105
0.00694,1.68556,0.00682,0.96594
0.00730,0.86812,0.00706,0.48058
0.00728,1.80733,0.00731,0.96540
0.00705,1.77682,0.00754,0.92090
0.00792,0.70505,0.00786,0.35023
0.00872,3.07308,0.00832,1.44226
0.00904,2.34558,0.00887,1.03348
0.00968,0.77530,0.00958,0.31601
0.01066,0.72684,0.01061,0.26761
0.01187,1.15758,0.01183,0.38224
0.01424,3.15625,0.01397,0.88230
0.01722,2.22803,0.01708,0.50953
0.02290,1.86577,0.02313,0.31514
0.03785,3.38949,0.03760,0.35211
