1.63960,25.29046,1.64021,0.01506
0.02934,7.79815,0.02950,0.51631
0.03068,1.10104,0.03059,0.07030
0.03243,3.13210,0.03264,0.18743
0.03543,1.55126,0.03551,0.08533
0.04026,2.85858,0.04031,0.13851
0.04750,2.34555,0.04762,0.09620
0.05991,3.44927,0.06007,0.11215
0.08376,0.53636,0.08371,0.01251
0.14705,2.94908,0.14718,0.03914
0.74140,2.75443,0.74171,0.00725
0.22908,1.68507,0.22915,0.01436
0.09690,1.28027,0.09703,0.02577
0.06095,0.79805,0.06078,0.02564
0.04386,1.89221,0.04393,0.08413
0.03420,1.41581,0.03412,0.08105
0.02786,1.58275,0.02774,0.11143
0.02340,0.71679,0.02344,0.05973
0.02015,1.53050,0.02008,0.14886
0.01765,0.90167,0.01762,0.09993
0.01557,2.79376,0.01566,0.34843
0.01377,0.97342,0.01401,0.13568
0.01269,1.01841,0.01257,0.15829
0.01155,1.69724,0.01136,0.29179
0.01044,1.97389,0.01050,0.36730
0.00966,1.32650,0.00957,0.27059
0.00890,0.80672,0.00883,0.17834
0.00832,1.33192,0.00830,0.31335
0.00766,0.76008,0.00774,0.19170
0.00731,1.16418,0.00738,0.30797
0.00699,3.11329,0.00687,0.88545
0.00626,1.39127,0.00636,0.42714
0.00632,1.94936,0.00622,0.61207
0.00595,1.72679,0.00602,0.56005
0.00602,1.36516,0.00599,0.44535
0.00596,1.37891,0.00610,0.44124
0.00612,0.68709,0.00602,0.22285
0.00633,2.32217,0.00643,0.70557
0.00667,1.55984,0.00667,0.45669
0.00738,0.85883,0.00724,0.23169
0.00804,0.32744,0.00802,0.07975
0.00860,0.54106,0.00878,0.12030
0.00988,0.90992,0.01001,0.17746
0.01161,1.36495,0.01150,0.23185
0.01356,1.41775,0.01371,0.20197
0.01615,1.46469,0.01632,0.17529
0.01998,0.46823,0.01998,0.04578
0.02548,0.98825,0.02558,0.07545
0.03465,0.74911,0.03461,0.04227
0.05189,0.17986,0.05175,0.00679
0.09791,1.04366,0.09798,0.02080
0.60413,6.13323,0.60459,0.01981
0.15545,2.35453,0.15542,0.02959
0.07077,1.24637,0.07094,0.03431
0.04673,0.29354,0.04674,0.01227
0.03534,1.12564,0.03535,0.06219
0.02861,1.96907,0.02862,0.13440
0.02421,0.48870,0.02430,0.03928
0.02115,0.32550,0.02118,0.03002
0.01871,1.32103,0.01885,0.13689
0.01705,0.74901,0.01693,0.08642
0.01558,2.23832,0.01557,0.28079
0.01421,0.87433,0.01440,0.11863
0.01347,0.76486,0.01344,0.11117
0.01251,1.91578,0.01265,0.29570
0.01181,1.03213,0.01186,0.16990
0.01121,0.84413,0.01118,0.14749
0.01077,2.34829,0.01072,0.42768
0.01012,1.28440,0.01020,0.24591
0.00982,0.64254,0.00970,0.12936
0.00948,1.15464,0.00932,0.24199
0.00914,2.66088,0.00916,0.56715
0.00882,2.30623,0.00877,0.51335
0.00851,2.53677,0.00854,0.58024
0.00836,1.47825,0.00827,0.34907
0.00809,1.40640,0.00806,0.34069
0.00782,1.72576,0.00783,0.43073
0.00773,0.53097,0.00762,0.13613
0.00753,1.64994,0.00747,0.43129
0.00760,1.16009,0.00751,0.30153
0.00745,0.77822,0.00732,0.20775
