1678.94592,0.61072,25871.37109,1161.41797,1679.57422,0.79279,15.40385,0.68422
14.99800,0.89236,348.78455,3977.38916,15.05809,1.17084,43.43783,260.75891
15.50472,2.50610,344.50070,-446.21866,15.46592,2.46949,17.22874,-31.60271
16.16096,3.81974,497.81284,1524.41150,16.23751,3.95069,50.51022,81.59264
17.23558,5.64880,315.72223,728.79706,17.25248,5.72886,29.11679,32.57451
19.07317,7.81575,442.87268,1394.98035,19.05936,7.91808,45.74763,54.18583
21.70210,10.98003,516.73340,-1084.06689,21.80466,10.90837,-0.93905,-49.24744
26.41188,15.59328,-510.21503,1690.72070,26.41225,15.75985,13.92163,55.70590
35.29739,24.35517,-45.42679,-270.83112,35.24018,24.39737,-4.46813,-4.59193
59.02493,46.74199,-8.08368,1509.90503,59.07143,46.78520,12.35648,15.77420
282.16895,253.91545,949.26782,1042.94958,282.23157,254.08835,3.69527,0.36858
-82.20541,-83.66148,58.43188,-860.77319,-82.26819,-83.65129,4.88157,5.49937
-32.65771,-37.34842,404.03668,-516.17139,-32.72079,-37.38342,2.46168,12.96256
-19.15363,-24.63520,-44.59069,406.16098,-19.18666,-24.50147,-9.39232,-9.17488
-12.80601,-18.44565,-929.87927,-271.88184,-12.88657,-18.43446,33.59396,-26.95866
-9.13604,-14.93709,-240.15259,683.95764,-9.18414,-14.85894,-26.07780,-32.28054
-6.81992,-12.52808,-410.07178,-698.95636,-6.81815,-12.46018,57.02818,-1.70503
-5.11141,-10.83484,-288.46494,226.88266,-5.24093,-10.79570,-6.50999,-29.88072
-4.04662,-9.48801,699.33057,-353.53918,-3.97537,-9.48171,5.41177,76.02472
-3.07561,-8.49890,-318.81396,-333.89145,-3.03827,-8.49582,46.74269,-20.80991
-2.24897,-7.64882,-234.64970,-1411.02527,-2.40604,-7.64853,176.65295,24.89157
-1.65990,-6.85146,484.31534,-117.60519,-1.67507,-6.97633,0.17849,69.46555
-1.18569,-6.38692,449.86499,263.64392,-1.23519,-6.31422,-53.63857,60.75352
-0.82794,-5.85307,669.05103,554.53485,-0.81538,-5.75921,-110.51855,100.52347
