839.22156,-0.42380,21329.76758,-105.50195,840.65405,-0.52206,25.37289,-0.10974
7.25943,-0.91123,278.53354,586.63721,7.34227,-0.93054,27.36988,83.36736
8.45890,-1.86644,92.75926,-433.23083,8.58202,-1.93475,21.11596,-45.72081
11.53999,-3.66805,-393.10773,-276.53271,11.57182,-3.66184,-24.00521,-31.49338
20.76661,-7.86912,-247.92131,187.27217,20.77896,-7.75045,-13.42523,4.00505
188.08012,-76.74706,513.34467,-379.50723,188.26230,-76.93112,3.04246,-0.77258
-25.46667,10.48859,-702.65417,-300.94022,-25.49468,10.46166,19.44315,19.78247
-12.12205,4.67591,-146.90552,177.48376,-12.08015,4.67345,15.52175,-8.68728
-8.13756,2.73971,241.97424,-355.14725,-8.08023,2.72453,-40.19654,30.39897
-6.22458,1.50644,-103.05173,352.92908,-6.23827,1.67027,29.54868,-48.66335
-5.16004,0.93723,-378.40762,-461.53387,-5.18609,0.88645,56.11478,98.58610
-4.54702,0.29527,-470.87759,408.15497,-4.59921,0.29925,107.70062,-81.73705
-4.24551,-0.10049,525.66028,-472.98010,-4.18607,-0.19298,-120.10966,118.52607
-3.91735,-0.73448,-264.15714,716.49707,-3.93474,-0.70576,33.39841,-188.08577
-3.74442,-1.22558,267.62314,274.65186,-3.78371,-1.19031,-85.13962,-45.80410
-3.65690,-1.72527,-791.97571,67.48243,-3.76054,-1.68430,168.71861,-93.51214
-3.68878,-2.36012,-192.35239,34.64616,-3.71107,-2.35687,32.70971,-30.10960
-3.78564,-2.98245,-12.80911,219.30597,-3.81237,-3.04965,-26.01155,-36.71725
-3.96756,-3.75494,80.99593,-550.31708,-3.95268,-3.82350,58.98880,82.16551
-4.21690,-4.80954,-158.41190,-322.69885,-4.23331,-4.85560,53.91864,14.38390
-4.80056,-6.10368,890.89294,279.10895,-4.63837,-6.16214,-98.37872,70.52350
-5.22130,-8.03075,-167.57962,-424.51923,-5.26874,-8.11318,46.23831,9.37219
-6.24541,-10.96171,-236.04010,-104.62904,-6.35444,-10.99699,16.43086,-11.96975
-8.20734,-15.95853,-343.35669,-136.09402,-8.25017,-16.02666,15.43118,-13.48047
-12.61882,-27.29050,265.30109,-4.88155,-12.63259,-27.31618,-3.55294,8.06915
-31.84340,-76.05922,-481.75684,-45.95627,-31.92257,-76.14213,2.76940,-5.16600
45.37305,118.74944,-7.38232,881.56750,45.44405,119.00636,6.44434,2.52288
12.43165,35.33929,-217.06386,-108.73098,12.35596,35.33937,-4.65525,4.51462
6.93025,21.34109,-20.37590,72.08784,6.90292,21.35258,2.77732,1.85212
4.66532,15.63331,5.74175,-98.89246,4.65591,15.60908,-5.71718,-2.07318
3.55001,12.41521,-463.04651,446.72806,3.47048,12.48158,23.64763,43.67358
2.71922,10.32900,309.83527,565.51660,2.80197,10.50453,57.60451,-14.12998
2.31772,9.05467,-528.86218,552.15631,2.28229,9.15529,43.22377,68.54085
1.84936,8.13787,102.40443,-600.25134,1.89762,8.12380,-67.27290,-28.31958
1.66903,7.37455,127.10942,-97.61290,1.65734,7.42005,-8.88571,-19.11525
