1694.76428,-2.39282,12197.69336,792.00195,1693.87158,-2.39441,7.20040,0.47775
27.39602,-413.60501,-76.24601,-1403.23083,27.42209,-413.66995,3.36514,-0.40739
29.65726,4.57219,-423.71442,-622.92120,29.69863,4.50038,-17.05394,-18.39048
29.17690,6.57376,451.55450,910.99542,29.17044,6.57793,21.43241,26.39709
28.49152,8.70988,365.10614,1165.55396,28.46572,8.77472,23.23969,33.78211
17.37238,-321.68781,225.71370,-565.82037,17.41684,-321.73093,1.79140,0.60458
26.59698,12.90066,-1021.43341,-430.78152,26.48791,12.87195,-37.58880,2.00316
25.32312,14.44112,-132.55458,1164.73669,25.30644,14.63640,16.02203,36.75870
23.83219,16.35899,-18.16956,-912.44031,23.90908,16.28315,-18.27449,-25.71718
22.33045,17.99192,44.19218,-822.21069,22.34871,17.93175,-16.75497,-23.34653
10.62772,-146.74957,-277.78583,-1068.01624,10.58841,-146.81718,7.10107,-2.40418
19.07988,20.53818,-775.23621,63.14786,18.96500,20.50987,-17.18154,21.91083
17.03390,21.56144,1093.42029,313.82431,17.22285,21.52052,33.67577,-23.85759
15.22871,22.51085,877.52930,-607.22125,15.26656,22.41294,-0.28930,-39.34986
13.41370,23.10688,-805.17676,-1081.70361,13.34208,23.09624,-50.21597,5.85338
11.42212,23.60459,-22.57941,-39.19171,11.37008,23.55211,-1.72487,0.12600
9.46923,23.93783,-194.66660,-587.15192,9.44448,23.90877,-24.02534,-1.34847
7.45941,24.02255,653.45251,118.81752,7.50401,24.01662,12.25242,-23.38006
5.65128,23.91860,-220.05028,150.62793,5.58546,23.95364,3.93241,10.10346
3.73317,23.65638,411.15594,-227.40059,3.70269,23.66219,-6.72655,-18.42866
-8.22777,-59.30593,-536.64142,-285.48709,-8.28891,-59.28622,5.96435,-8.21782
0.11762,22.80771,503.20615,84.29111,0.23159,22.81152,3.91866,-22.01951
-1.35215,22.10412,-279.64038,492.26776,-1.37123,22.03454,23.04128,11.25712
-2.80157,21.14029,-913.67834,200.18680,-2.88075,21.23993,14.98374,40.98478
-4.23589,20.33974,162.47977,382.23236,-4.29607,20.31468,16.39112,-11.46447
-18.17909,-62.95252,-409.61591,-201.44290,-18.26374,-62.98779,4.68948,-5.14335
-6.63374,18.22222,-406.86450,-206.47284,-6.65535,18.10722,-2.76980,23.48778
-7.63389,16.88183,211.19044,395.70004,-7.60726,16.93420,14.78158,-19.11149
-8.44835,15.70852,-410.96851,-184.38383,-8.43033,15.72761,1.77335,25.17983
-9.10635,14.52068,-257.91113,-772.77655,-9.09725,14.51396,-30.22942,36.71747
-9.58584,13.19070,-669.40308,-298.07080,-9.68814,13.18284,9.54931,43.76052
-10.03723,11.77317,477.70880,1128.84473,-9.95306,11.86980,36.02540,-70.45373
-10.36764,10.59030,490.07346,-269.34317,-10.25166,10.56316,-36.31759,-11.14797
-10.45002,9.39298,543.06958,-172.55016,-10.37886,9.35689,-37.13266,-16.85120
-10.38396,8.22719,181.64630,963.97437,-10.33599,8.23634,34.70615,-65.60791
-10.24704,7.09280,-69.11221,-624.86786,-10.28698,7.00353,-23.66692,44.63078
-9.99808,5.96021,-108.54236,609.46381,-10.03131,5.96391,34.68258,-40.13633
-9.69134,4.92994,424.80603,380.29956,-9.66137,4.97357,-18.73978,-49.00993
-9.17982,4.02539,-875.26404,326.73718,-9.27297,4.10241,91.97543,5.45493
-8.72822,3.28100,475.98267,13.42528,-8.72707,3.31844,-47.14013,-19.46320
