1556.84021,-0.26184,53787.03516,-52.73047,1573.00342,-0.33276,34.19385,-0.02629
5.42376,1.37328,-176.13821,-123.93845,5.46915,1.36927,-35.64506,-13.73721
5.06464,2.67393,-67.72416,-91.62827,5.09252,2.74415,-17.81993,-8.39028
4.44377,3.9468,-69.32766,-44.54251,4.50885,3.97948,-13.54433,2.07523
3.67736,5.13963,-45.06562,-62.45384,3.67493,5.26767,-11.98928,0.19095
2.52237,6.30487,25.45298,5.00953,2.54956,6.38963,2.04749,-3.1665
1.2186,7.39359,-38.52088,132.53583,1.18579,7.51231,16.42388,7.72014
-0.52948,8.40216,-191.29727,109.8545,-0.55092,8.53923,14.25067,21.48278
-2.65039,9.3314,-214.33304,-16.17,-2.71484,9.51699,4.36977,21.27456
-5.52823,10.44576,-154.15729,-48.96885,-5.59742,10.56502,2.4171,13.31069
-10.09152,11.97464,-163.63287,-51.58218,-10.16635,12.09308,4.16576,10.02907
-19.35092,15.06535,-140.52911,-131.94922,-19.60513,15.18131,1.22298,7.67736
-62.4605,29.60745,-4.66203,-137.2639,-63.00932,29.89944,-0.78336,1.80675
63.60973,-14.36751,47.6727,7.6558,64.2443,-14.55345,0.68015,0.27324
20.70715,0.00949,-58.86876,91.38438,20.86751,0.04422,-2.81178,4.38523
11.71491,2.70682,-129.33347,42.3732,11.77765,2.66157,-9.67417,5.78398
7.61469,3.64012,-121.32302,29.731,7.69732,3.66401,-11.35111,9.26578
5.20237,4.06661,-183.27435,42.32017,5.33687,4.08516,-17.8263,21.5751
3.64839,4.23649,-243.80264,-67.18311,3.69798,4.22447,-37.60617,24.79271
2.60319,4.32937,-140.1434,-182.84221,2.57672,4.40302,-44.80771,5.60675
1.75812,4.49751,-6.25623,-126.07253,1.79834,4.45314,-24.82905,-8.62199
1.14431,4.58959,-15.43419,-26.42191,1.08375,4.54013,-6.27364,1.90195
0.57337,4.66749,-47.65892,-24.00792,0.56235,4.75279,-6.15166,9.2997
-0.02704,4.87554,-16.78435,7.43981,0.02901,4.92901,1.4893,3.41398
-0.49305,5.07271,-75.39501,99.21264,-0.54477,5.21748,20.3029,12.33058
89.33155,-47.92102,-220.61923,61.66629,90.34991,-48.46866,-2.18047,-0.4872
-1.7984,5.78019,-230.35226,-91.32892,-1.80023,5.81195,-3.13653,40.60577
-2.67389,6.09209,-122.48214,-137.40988,-2.64486,6.16203,-11.62604,24.86705
-3.59564,6.29793,-89.27922,-97.71346,-3.59272,6.40367,-5.65652,17.11543
-4.67515,6.50775,-82.5122,-123.52423,-4.74789,6.57822,-6.39379,17.15801
-6.0491,6.65279,13.1461,-118.03016,-6.03192,6.71269,-10.70175,7.65803
-7.4817,6.73471,47.61613,18.90657,-7.52024,6.77289,-2.24584,-4.53675
-9.24746,6.68775,-82.32346,99.74654,-9.3058,6.74877,10.89156,-2.81996
-11.32895,6.53117,-180.73172,16.69095,-11.47481,6.58374,12.47738,5.70439
-14.16616,6.39887,-152.63531,-50.40257,-14.38097,6.46492,7.51866,6.8848
-18.54948,6.52966,-155.7261,-45.96719,-18.84191,6.56964,6.61059,4.74455
-27.82742,7.60442,-187.19073,-118.69476,-28.12973,7.70503,5.11501,5.6206
-71.51823,16.64037,-86.53535,-208.43578,-72.27361,16.80615,0.49968,3.00018
58.12417,-14.56078,47.19769,-132.14587,58.73844,-14.71175,1.2863,-1.92756
14.91083,-5.63518,20.92946,2.42105,15.06898,-5.72934,1.16012,0.60175
6.50707,-4.75264,-66.00616,10.55776,6.54782,-4.92854,-7.20963,-3.81428
3.18521,-5.13311,-67.77068,-7.95807,3.22828,-5.15707,-4.80163,-10.13554
1.81205,-5.66157,-102.40276,39.09575,1.82185,-5.71589,-11.3927,-14.2842
1.30946,-6.25126,-215.02698,-4.1933,1.31827,-6.27249,-6.25973,-32.9654
1.5142,-6.68376,-208.51793,-157.83179,1.5029,-6.75761,15.71623,-34.35205
1.88826,-7.0623,-67.06542,-200.41269,1.9398,-7.13593,23.77348,-15.86076
2.60126,-7.20862,-7.14285,-115.46296,2.61831,-7.28073,13.73019,-5.91875
