340,18.0589,-28.51856,0.06593
220,-3.84808,-0.3068,0.00754
40,10.0108,-0.50212,0.01958
470,28.58686,-3.08196,0.05616
50,19.48562,0.19424,0.03806
120,8.52299,1.66661,0.01696
300,36.22836,20.09623,0.08092
310,2.476,9.36954,0.01893
250,20.90101,10.43329,0.04563
170,35.70862,-4.82198,0.07038
400,14.66192,-12.39824,0.0375
130,33.59413,-4.35219,0.06616
350,17.06861,-0.9108,0.03338
210,30.26658,-10.28486,0.06243
440,37.76285,23.95465,0.08734
90,15.35154,-17.25875,0.04511
420,14.86488,10.3892,0.03542
200,26.2806,7.60677,0.05344
390,21.37608,-12.06115,0.04794
140,24.77105,7.9651,0.05082
80,24.71238,-2.82995,0.04858
60,27.17152,-16.22554,0.06181
270,-7.06268,-2.95205,0.01495
180,16.5742,-14.28326,0.04273
430,17.72109,-3.16981,0.03516
330,35.97572,-1.66241,0.07034
380,19.54534,0.83728,0.03821
370,15.759,4.67505,0.03211
410,9.14753,5.2758,0.02062
190,5.61504,19.93913,0.04046
260,25.96851,3.27497,0.05112
30,14.73599,20.71271,0.04965
70,16.12857,-3.66998,0.03231
240,29.90998,4.65325,0.05912
320,26.91974,5.0423,0.05349
110,13.06838,4.09567,0.02675
460,12.6062,19.86233,0.04595
480,18.00076,5.53547,0.03678
450,23.2414,-8.78292,0.04853
100,16.95919,2.18789,0.0334
150,16.29564,0.83439,0.03187
360,26.03913,9.5925,0.0542
10,32.17253,15.46294,0.06972
160,24.66429,-3.87877,0.04876
230,38.2452,5.49205,0.07546
290,34.77843,-7.53223,0.0695
280,-7.22083,-3.03309,0.0153
490,18.40082,-28.26759,0.06588
20,14.60004,-3.81995,0.02948
