2096.2002,0.28601,18138.37891,-316.98535,1909.82178,0.47217,9.49738,-0.16832
-5.27522,-0.63273,-217.36293,-61.08849,-10.54457,-1.32905,21.01017,3.14522
-5.15184,-1.34701,-183.06482,263.31732,-10.26696,-2.58387,10.69832,-28.33949
-4.95115,-1.91887,-272.83588,-120.10942,-9.85676,-3.85141,28.14443,1.18839
-4.64385,-2.4496,9.52656,-384.33594,-9.25003,-5.02618,16.63534,32.51056
-4.32606,-3.04774,-262.87283,-97.2715,-8.56048,-6.01746,25.89827,-6.84195
-3.76919,-3.61021,-362.65979,-597.93591,-7.70699,-7.06541,64.21353,18.71558
-3.4473,-3.88387,-159.66336,-108.14326,-6.61421,-7.89106,18.0105,-5.13723
-2.7053,-4.31887,-351.2431,10.51322,-5.54737,-8.58943,17.77277,-29.41417
-2.19855,-4.44982,-80.08797,-194.51877,-4.30351,-9.1733,20.73679,0.99779
-11.70604,52.70631,-819.46344,3701.12378,-23.51535,105.43398,35.09159,-0.05432
-0.88048,-4.90433,-85.56556,-246.50745,-1.73127,-9.7205,26.09942,-4.15414
-0.16393,-4.87618,-127.82111,-111.7057,-0.44347,-9.81667,11.94302,-12.4813
0.50652,-4.81372,-79.30013,-191.8873,0.95803,-9.6424,18.89672,-10.10161
1.21295,-4.65052,-200.15601,-604.49493,2.30169,-9.3385,56.0441,-35.24677
1.68439,-4.46152,17.284,-122.04174,3.50479,-8.82466,12.61731,-3.05247
2.28172,-4.09174,19.87975,-312.22287,4.66527,-8.216,29.77533,-14.48761
2.82358,-3.74719,120.56667,-130.64124,5.78013,-7.47301,18.74582,1.63432
3.43414,-3.27924,320.95596,-137.07881,6.7425,-6.46321,34.96344,13.18463
3.76289,-2.67744,125.17049,-151.59651,7.57442,-5.40539,20.41263,-5.44704
-49.49595,-25.12196,-1674.0343,-979.7428,-98.95069,-50.09549,17.45639,1.06372
4.4175,-1.4754,83.46297,-77.8469,8.90464,-2.9636,11.05772,-5.06211
4.64398,-0.8639,52.50008,-302.46533,9.37388,-1.7139,11.12828,-30.23215
4.69429,-0.18011,109.31223,46.09885,9.46615,-0.37084,11.33951,5.3141
4.68771,0.58797,503.25793,179.63467,9.54465,1.08295,54.16479,12.67482
4.73913,1.21126,174.77229,96.70987,9.42228,2.40155,19.87383,5.19852
4.62042,1.84317,187.58546,273.39206,9.06624,3.88515,28.3979,17.98563
4.3468,2.58272,157.492,82.24791,8.68366,5.16729,17.55617,-0.97538
3.9915,3.17142,26.24141,296.2435,8.0407,6.35385,19.93147,21.09296
3.59465,3.79392,55.47611,121.96345,7.23306,7.55637,12.09022,4.2313
-53.53983,18.18859,-1926.83118,-380.34613,-107.04454,36.30485,15.06259,8.66173
2.59214,4.69073,-8.02498,230.38031,5.20441,9.55499,18.24166,10.77573
1.99854,5.11018,264.10767,79.79767,4.07712,10.3167,15.44037,-19.49805
1.37028,5.39122,2.07552,286.68671,2.88792,10.9962,24.43559,6.22875
0.79724,5.84451,-266.70129,683.00806,1.49316,11.47627,55.5508,30.46701
-0.0004,5.88658,-24.28787,241.99409,0.18136,11.76432,20.53346,2.38108
-0.64324,5.99878,104.27217,309.65491,-1.16108,11.95021,24.82992,-11.13803
-1.32572,5.97538,-144.12302,201.70181,-2.66218,11.94951,18.64129,7.90798
-2.00375,5.86137,-153.69882,265.09543,-4.00336,11.80723,24.09555,4.84752
-2.67723,5.71953,-255.43558,238.89606,-5.38979,11.46317,25.64753,10.22412
-55.51704,-20.43427,-1214.80811,-1588.83301,-111.22993,-40.8044,14.24471,9.05859
-3.88432,5.10383,-269.95715,265.40576,-7.84304,10.26468,29.01294,4.13141
-4.52202,4.74346,-532.61011,443.36331,-8.98626,9.52791,52.52894,6.35724
-4.99983,4.26871,-262.4043,187.83072,-9.98745,8.56825,24.42846,2.15053
-5.47443,3.74248,-799.34961,-467.68298,-10.86267,7.56961,29.33825,63.49839
-5.81801,3.21239,-333.79187,74.05765,-11.61095,6.48355,24.62982,7.37502
-6.15714,2.59141,-244.15695,93.95189,-12.24706,5.21668,19.64017,0.69443
-6.40218,2.09785,-429.64941,38.03107,-12.73279,4.09041,31.45668,7.11861
