1000,0.998,NaN,NaN,10,NaN,NaN
1000,0.998,-506.588196,-0.026657,10,-506.466675,-0.006985
1000,0.998,-508.054443,0.018948,10,-508.271576,0.001843
1000,0.998,-507.454041,-0.088409,10,-505.40271,-0.002245
1000,0.998,-507.635529,0.010811,10,-507.432281,0.003825
1000,0.998,-507.774109,-0.137055,10,-506.573822,0.002248
1000,0.998,-507.379913,0.205844,10,-507.46759,0.007326
1000,0.998,-507.421631,-0.045117,10,-506.979279,0.001082
1000,0.998,-507.492188,0.088667,10,-506.915649,0.005002
1000,0.998,-508.158234,0.029689,10,-507.79007,-0.006813
1000,0.998,-506.502747,0.008611,10,-506.582458,0.006214
1000,0.998,-507.959137,0.017941,10,-508.146271,-0.002012
1000,0.998,-505.861023,0.052149,10,-505.970306,-0.001694
1000,0.998,-507.685059,0.041199,10,-507.530151,-0.003805
1000,0.998,-507.569519,-0.137039,10,-506.398041,-0.003085
1000,0.998,-507.725861,0.032442,10,-508.121124,0.005926
1000,0.998,-507.400726,-0.153384,10,-507.779419,0.005529
1000,0.998,-507.459869,0.167017,10,-506.904266,0.005169
1000,0.998,-507.613495,0.000644,10,-507.367188,0.001657
1000,0.998,-507.487427,0.115455,10,-506.281067,0.00532
1000,0.998,-508.242737,0.059014,10,-507.597076,-0.000918
1000,0.998,-506.024719,-0.017397,10,-506.190796,-0.004717
1000,0.998,-507.993225,-0.015515,10,-507.990875,0.005098
1000,0.998,-506.747681,0.08625,10,-506.019501,0.009085
1000,0.998,-507.361328,0.022778,10,-507.747681,-0.006206
1000,0.998,-507.674042,-0.174168,10,-506.722473,0.002598
1000,0.998,-507.152374,0.125381,10,-507.3703,0.003738
1000,0.998,-507.235138,-0.134795,10,-507.155151,-0.00237
1000,0.998,-507.817474,0.178425,10,-507.951752,0.004695
1000,0.998,-507.143707,-0.047154,10,-507.375702,0.011215
1000,0.998,-506.182098,0.024784,10,-505.973297,0.002036
1000,0.998,-507.18985,-0.028963,10,-507.540649,0.001826
1000,0.998,-505.944794,-0.011005,10,-506.213348,-0.006411
1000,0.998,-508.181702,0.007771,10,-508.174927,0.002963
1000,0.998,-507.249146,-0.061366,10,-505.951416,0.001572
1000,0.998,-507.808899,-0.06196,10,-507.649658,0.004148
1000,0.998,-507.347687,-0.159403,10,-506.918884,0.006087
1000,0.998,-507.211884,0.021538,10,-506.460785,0.00169
1000,0.998,-507.035248,-0.124317,10,-507.658417,-0.004135
1000,0.998,-507.388702,0.12436,10,-506.970764,0.001276
1000,0.998,-507.455475,-0.018526,10,-508.019226,-0.008421
1000,0.998,-506.155731,0.035535,10,-506.313538,0.004786
1000,0.998,-508.249573,0.034697,10,-507.799744,0.003441
1000,0.998,-506.999481,-0.036885,10,-506.292511,-0.001021
1000,0.998,-507.257233,0.009974,10,-507.705048,-0.007329
1000,0.998,-507.862885,-0.155396,10,-506.932343,0.013547
1000,0.998,-507.197723,0.176742,10,-507.680756,-0.002501
1000,0.998,-507.670044,0.004541,10,-507.534882,0.00297
1000,0.998,-507.315399,0.161841,10,-506.659668,0.006836
1000,0.998,-507.837555,0.031716,10,-507.555634,-0.007661
1000,0.998,-506.586365,0.01358,10,-506.241394,7e-05
1000,0.998,-507.635315,-0.02758,10,-507.614594,0.002618
1000,0.998,-506.80368,-0.013451,10,-506.639465,-0.008083
1000,0.998,-507.022339,0.051782,10,-507.427582,-0.001079
1000,0.998,-506.968079,-0.016711,10,-506.809692,-0.002074
1000,0.998,-507.419891,0.014451,10,-507.605621,-0.003946
1000,0.998,-507.322205,-0.156734,10,-506.809387,0.002817
1000,0.998,-507.246246,0.142908,10,-507.371674,0.008318
1000,0.998,-507.829315,-0.003023,10,-507.40155,-0.008542
1000,0.998,-506.48172,-0.015603,10,-506.963013,0.005858
1000,0.998,-508.060486,0.021207,10,-507.891113,-0.000596
1000,0.998,-506.031189,-0.020205,10,-506.660492,0.00631
1000,0.998,-507.523224,0.018562,10,-508.005829,-0.002013
1000,0.998,-506.636017,-0.017278,10,-506.291382,0.003757
1000,0.998,-507.37616,0.026385,10,-508.157806,0.00289
1000,0.998,-507.669678,-0.248407,10,-506.972076,0.000389
1000,0.998,-507.200653,0.29494,10,-507.731323,0.001737
1000,0.998,-507.290314,-0.053665,10,-507.057465,0.002565
1000,0.998,-507.45871,0.100116,10,-507.746002,-0.0029
1000,0.998,-508.036407,0.022809,10,-507.806763,-0.005381
1000,0.998,-506.762299,-0.026069,10,-505.899536,-0.009875
1000,0.998,-508.431793,0.042342,10,-507.664368,0.00118
1000,0.998,-506.537323,0.034393,10,-506.052917,5.9e-05
1000,0.998,-507.787781,-0.07205,10,-507.669769,0.006319
1000,0.998,-506.887634,-0.051402,10,-506.253998,0.004811
1000,0.998,-507.518097,0.039951,10,-507.700317,-0.004161
1000,0.998,-507.378082,-0.066472,10,-507.422729,0.003355
1000,0.998,-507.344788,0.221409,10,-506.780243,0.003252
1000,0.998,-507.153625,-0.112801,10,-506.84967,-0.009386
1000,0.998,-507.251648,0.08583,10,-506.627686,-0.001751
1000,0.998,-507.583862,-0.007323,10,-507.070648,0.003749
1000,0.998,-506.917114,0.013377,10,-505.302979,-0.003489
1000,0.998,-507.726746,-0.02909,10,-508.022644,0.00634
1000,0.998,-506.863403,-0.016361,10,-506.5849,0.002519
1000,0.998,-507.347443,0.086675,10,-507.49881,0.005515
1000,0.998,-507.599792,-0.110387,10,-506.392822,-0.001698
1000,0.998,-507.217041,0.125706,10,-507.26593,-0.000934
1000,0.998,-507.373352,-0.075212,10,-507.031189,0.000334
1000,0.998,-507.292053,0.201953,10,-507.15744,0.003677
1000,0.998,-507.899811,0.00823,10,-507.556366,0.003839
1000,0.998,-507.287201,0.068041,10,-507.052032,0.00595
1000,0.998,-507.255493,-0.009767,10,-507.847321,-0.006166
1000,0.998,-506.705536,0.010757,10,-506.049591,0.013289
1000,0.998,-507.58017,0.016268,10,-507.488373,-0.003685
1000,0.998,-506.788757,-0.022387,10,-506.011566,0.006437
1000,0.998,-507.666687,-0.02409,10,-507.911316,0.001953
1000,0.998,-507.307678,-0.030488,10,-507.633331,0.001429
1000,0.998,-507.482635,0.090902,10,-507.616791,-0.006494
1000,0.998,-506.734833,-0.125572,10,-507.230469,-0.003663
